x,y,Analytical solution,Numerical solution
0.266332,0.547739,0.650331,0.650331
0.266332,0.557789,0.640008,0.640008
0.266332,0.567839,0.629498,0.629498
0.266332,0.577889,0.6188,0.6188
0.266332,0.58794,0.607914,0.607914
0.266332,0.59799,0.59684,0.59684
0.266332,0.60804,0.585579,0.585579
0.266332,0.61809,0.57413,0.57413
0.266332,0.628141,0.562494,0.562494
0.266332,0.638191,0.55067,0.55067
0.266332,0.648241,0.538658,0.538658
0.266332,0.658291,0.526458,0.526458
0.266332,0.668342,0.514071,0.514071
0.266332,0.678392,0.501496,0.501496
0.266332,0.688442,0.488733,0.488733
0.266332,0.698492,0.475783,0.475783
0.266332,0.708543,0.462645,0.462645
0.266332,0.718593,0.449319,0.449319
0.266332,0.728643,0.435806,0.435806
0.266332,0.738693,0.422105,0.422105
0.266332,0.748744,0.408216,0.408216
0.266332,0.758794,0.39414,0.39414
0.266332,0.768844,0.379876,0.379876
0.266332,0.778894,0.365424,0.365424
0.266332,0.788945,0.350784,0.350784
0.266332,0.798995,0.335957,0.335957
0.266332,0.809045,0.320943,0.320942
0.266332,0.819095,0.30574,0.30574
0.266332,0.829146,0.29035,0.29035
0.266332,0.839196,0.274772,0.274772
0.266332,0.849246,0.259006,0.259006
0.266332,0.859296,0.243053,0.243053
0.266332,0.869347,0.226912,0.226912
0.266332,0.879397,0.210583,0.210583
0.266332,0.889447,0.194067,0.194067
0.266332,0.899498,0.177363,0.177363
0.266332,0.909548,0.160471,0.160471
0.266332,0.919598,0.143392,0.143392
0.266332,0.929648,0.126125,0.126125
0.266332,0.939698,0.10867,0.10867
0.266332,0.949749,0.0910275,0.0910275
0.266332,0.959799,0.0731975,0.0731974
0.266332,0.969849,0.0551796,0.0551796
0.266332,0.9799,0.036974,0.0369741
0.266332,0.98995,0.018581,0.0185809
0.276382,-0.98995,0.0184718,0.0184718
0.276382,-0.9799,0.036757,0.036757
0.276382,-0.969849,0.0548557,0.0548556
0.276382,-0.959799,0.0727677,0.0727677
0.276382,-0.949749,0.0904931,0.0904931
0.276382,-0.939699,0.108032,0.108032
0.276382,-0.929648,0.125384,0.125384
0.276382,-0.919598,0.14255,0.14255
0.276382,-0.909548,0.159529,0.159529
0.276382,-0.899498,0.176322,0.176322
0.276382,-0.889447,0.192928,0.192928
0.276382,-0.879397,0.209347,0.209347
0.276382,-0.869347,0.22558,0.22558
0.276382,-0.859297,0.241626,0.241626
0.276382,-0.849246,0.257486,0.257486
0.276382,-0.839196,0.273159,0.273159
0.276382,-0.829146,0.288645,0.288645
0.276382,-0.819095,0.303945,0.303945
0.276382,-0.809045,0.319058,0.319058
0.276382,-0.798995,0.333985,0.333985
0.276382,-0.788945,0.348725,0.348725
0.276382,-0.778894,0.363279,0.363279
0.276382,-0.768844,0.377646,0.377646
0.276382,-0.758794,0.391826,0.391826
0.276382,-0.748744,0.40582,0.40582
0.276382,-0.738693,0.419627,0.419627
0.276382,-0.728643,0.433248,0.433248
0.276382,-0.718593,0.446682,0.446682
0.276382,-0.708543,0.459929,0.459929
0.276382,-0.698492,0.47299,0.47299
0.276382,-0.688442,0.485864,0.485864
0.276382,-0.678392,0.498552,0.498552
0.276382,-0.668342,0.511053,0.511053
0.276382,-0.658291,0.523368,0.523367
0.276382,-0.648241,0.535495,0.535495
0.276382,-0.638191,0.547437,0.547437
0.276382,-0.628141,0.559192,0.559192
0.276382,-0.61809,0.57076,0.57076
0.276382,-0.60804,0.582141,0.582141
0.276382,-0.59799,0.593336,0.593336
0.276382,-0.58794,0.604345,0.604345
0.276382,-0.577889,0.615167,0.615167
0.276382,-0.567839,0.625802,0.625802
0.276382,-0.557789,0.636251,0.636251
0.276382,-0.547739,0.646513,0.646513
0.276382,-0.537688,0.656588,0.656588
0.276382,-0.527638,0.666477,0.666477
0.276382,-0.517588,0.67618,0.67618
0.276382,-0.507538,0.685695,0.685695
0.276382,-0.497487,0.695025,0.695025
0.276382,-0.487437,0.704167,0.704167
0.276382,-0.477387,0.713123,0.713123
0.276382,-0.467337,0.721893,0.721893
0.276382,-0.457286,0.730476,0.730475
0.276382,-0.447236,0.738872,0.738872
0.276382,-0.437186,0.747081,0.747081
0.276382,-0.427136,0.755105,0.755104
0.276382,-0.417085,0.762941,0.762941
0.276382,-0.407035,0.770591,0.770591
0.276382,-0.396985,0.778054,0.778054
0.276382,-0.386935,0.785331,0.785331
0.276382,-0.376884,0.792421,0.792421
0.276382,-0.366834,0.799325,0.799325
0.276382,-0.356784,0.806042,0.806042
0.276382,-0.346734,0.812572,0.812572
0.276382,-0.336683,0.818916,0.818916
0.276382,-0.326633,0.825074,0.825073
0.276382,-0.316583,0.831044,0.831044
0.276382,-0.306533,0.836828,0.836828
0.276382,-0.296482,0.842426,0.842426
0.276382,-0.286432,0.847837,0.847837
0.276382,-0.276382,0.853061,0.853061
0.276382,-0.266332,0.858099,0.858099
0.276382,-0.256281,0.86295,0.86295
0.276382,-0.246231,0.867615,0.867615
0.276382,-0.236181,0.872093,0.872093
0.276382,-0.226131,0.876384,0.876384
0.276382,-0.21608,0.880489,0.880489
0.276382,-0.20603,0.884407,0.884407
0.276382,-0.19598,0.888139,0.888139
0.276382,-0.18593,0.891684,0.891684
0.276382,-0.175879,0.895042,0.895042
0.276382,-0.165829,0.898214,0.898214
0.276382,-0.155779,0.9012,0.9012
0.276382,-0.145729,0.903998,0.903998
0.276382,-0.135678,0.906611,0.906611
0.276382,-0.125628,0.909036,0.909036
0.276382,-0.115578,0.911275,0.911275
0.276382,-0.105528,0.913328,0.913328
0.276382,-0.0954774,0.915193,0.915193
0.276382,-0.0854272,0.916873,0.916873
0.276382,-0.0753769,0.918365,0.918365
0.276382,-0.0653266,0.919671,0.919671
0.276382,-0.0552764,0.920791,0.920791
0.276382,-0.0452262,0.921724,0.921724
0.276382,-0.0351759,0.92247,0.92247
0.276382,-0.0251256,0.92303,0.92303
0.276382,-0.0150754,0.923403,0.923403
0.276382,-0.00502515,0.92359,0.92359
0.276382,0.00502515,0.92359,0.92359
0.276382,0.0150753,0.923403,0.923403
0.276382,0.0251256,0.92303,0.92303
0.276382,0.0351759,0.92247,0.92247
0.276382,0.0452261,0.921724,0.921724
0.276382,0.0552764,0.920791,0.920791
0.276382,0.0653266,0.919671,0.919671
0.276382,0.0753769,0.918365,0.918365
0.276382,0.0854272,0.916873,0.916873
0.276382,0.0954773,0.915193,0.915193
0.276382,0.105528,0.913328,0.913328
0.276382,0.115578,0.911275,0.911275
0.276382,0.125628,0.909036,0.909036
0.276382,0.135678,0.906611,0.906611
0.276382,0.145729,0.903998,0.903998
0.276382,0.155779,0.9012,0.9012
0.276382,0.165829,0.898214,0.898214
0.276382,0.175879,0.895042,0.895042
0.276382,0.18593,0.891684,0.891684
0.276382,0.19598,0.888139,0.888139
0.276382,0.20603,0.884407,0.884407
0.276382,0.21608,0.880489,0.880489
0.276382,0.226131,0.876384,0.876384
0.276382,0.236181,0.872093,0.872093
0.276382,0.246231,0.867615,0.867615
0.276382,0.256281,0.86295,0.86295
0.276382,0.266332,0.858099,0.858099
0.276382,0.276382,0.853061,0.853061
0.276382,0.286432,0.847837,0.847837
0.276382,0.296482,0.842426,0.842426
0.276382,0.306533,0.836828,0.836828
0.276382,0.316583,0.831044,0.831044
0.276382,0.326633,0.825074,0.825073
0.276382,0.336683,0.818916,0.818916
0.276382,0.346734,0.812572,0.812572
0.276382,0.356784,0.806042,0.806042
0.276382,0.366834,0.799325,0.799325
0.276382,0.376884,0.792421,0.792421
0.276382,0.386935,0.785331,0.785331
0.276382,0.396985,0.778054,0.778054
0.276382,0.407035,0.770591,0.770591
0.276382,0.417085,0.762941,0.762941
0.276382,0.427136,0.755105,0.755104
0.276382,0.437186,0.747082,0.747081
0.276382,0.447236,0.738872,0.738872
0.276382,0.457286,0.730476,0.730475
0.276382,0.467337,0.721893,0.721893
0.276382,0.477387,0.713123,0.713123
0.276382,0.487437,0.704167,0.704167
0.276382,0.497487,0.695025,0.695025
0.276382,0.507538,0.685695,0.685695
0.276382,0.517588,0.67618,0.67618
0.276382,0.527638,0.666477,0.666477
0.276382,0.537688,0.656588,0.656588
0.276382,0.547739,0.646513,0.646513
0.276382,0.557789,0.636251,0.636251
0.276382,0.567839,0.625802,0.625802
0.276382,0.577889,0.615167,0.615167
0.276382,0.58794,0.604345,0.604345
0.276382,0.59799,0.593336,0.593336
0.276382,0.60804,0.582141,0.582141
0.276382,0.61809,0.57076,0.57076
0.276382,0.628141,0.559192,0.559192
0.276382,0.638191,0.547437,0.547437
0.276382,0.648241,0.535496,0.535495
0.276382,0.658291,0.523368,0.523367
0.276382,0.668342,0.511053,0.511053
0.276382,0.678392,0.498552,0.498552
0.276382,0.688442,0.485864,0.485864
0.276382,0.698492,0.47299,0.47299
0.276382,0.708543,0.459929,0.459929
0.276382,0.718593,0.446682,0.446682
0.276382,0.728643,0.433248,0.433248
0.276382,0.738693,0.419627,0.419627
0.276382,0.748744,0.40582,0.40582
0.276382,0.758794,0.391826,0.391826
0.276382,0.768844,0.377646,0.377646
0.276382,0.778894,0.363279,0.363279
0.276382,0.788945,0.348725,0.348725
0.276382,0.798995,0.333985,0.333985
0.276382,0.809045,0.319058,0.319058
0.276382,0.819095,0.303945,0.303945
0.276382,0.829146,0.288645,0.288645
0.276382,0.839196,0.273159,0.273159
0.276382,0.849246,0.257486,0.257486
0.276382,0.859296,0.241626,0.241626
0.276382,0.869347,0.22558,0.22558
0.276382,0.879397,0.209347,0.209347
0.276382,0.889447,0.192928,0.192928
0.276382,0.899498,0.176322,0.176322
0.276382,0.909548,0.159529,0.159529
0.276382,0.919598,0.14255,0.14255
0.276382,0.929648,0.125384,0.125384
0.276382,0.939698,0.108032,0.108032
0.276382,0.949749,0.0904931,0.0904931
0.276382,0.959799,0.0727678,0.0727677
0.276382,0.969849,0.0548557,0.0548556
0.276382,0.9799,0.036757,0.036757
0.276382,0.98995,0.0184719,0.0184718
0.286432,-0.98995,0.0183586,0.0183587
0.286432,-0.9799,0.0365318,0.0365319
0.286432,-0.969849,0.0545197,0.0545197
0.286432,-0.959799,0.072322,0.072322
0.286432,-0.949749,0.0899389,0.0899389
0.286432,-0.939699,0.10737,0.10737
0.286432,-0.929648,0.124616,0.124616
0.286432,-0.919598,0.141677,0.141677
0.286432,-0.909548,0.158552,0.158552
0.286432,-0.899498,0.175242,0.175242
0.286432,-0.889447,0.191746,0.191746
0.286432,-0.879397,0.208065,0.208065
0.286432,-0.869347,0.224198,0.224198
0.286432,-0.859297,0.240146,0.240146
0.286432,-0.849246,0.255909,0.255909
0.286432,-0.839196,0.271486,0.271486
0.286432,-0.829146,0.286877,0.286877
0.286432,-0.819095,0.302084,0.302084
0.286432,-0.809045,0.317104,0.317104
0.286432,-0.798995,0.33194,0.33194
0.286432,-0.788945,0.346589,0.346589
0.286432,-0.778894,0.361054,0.361054
0.286432,-0.768844,0.375333,0.375333
0.286432,-0.758794,0.389426,0.389426
0.286432,-0.748744,0.403334,0.403334
0.286432,-0.738693,0.417057,0.417057
0.286432,-0.728643,0.430594,0.430594
0.286432,-0.718593,0.443946,0.443946
0.286432,-0.708543,0.457112,0.457112
0.286432,-0.698492,0.470093,0.470093
0.286432,-0.688442,0.482889,0.482889
0.286432,-0.678392,0.495499,0.495499
0.286432,-0.668342,0.507923,0.507923
0.286432,-0.658291,0.520162,0.520162
0.286432,-0.648241,0.532216,0.532216
0.286432,-0.638191,0.544084,0.544084
0.286432,-0.628141,0.555767,0.555767
0.286432,-0.61809,0.567264,0.567264
0.286432,-0.60804,0.578576,0.578576
0.286432,-0.59799,0.589703,0.589703
0.286432,-0.58794,0.600644,0.600644
0.286432,-0.577889,0.611399,0.611399
0.286432,-0.567839,0.621969,0.621969
0.286432,-0.557789,0.632354,0.632354
0.286432,-0.547739,0.642553,0.642553
0.286432,-0.537688,0.652567,0.652567
0.286432,-0.527638,0.662396,0.662396
0.286432,-0.517588,0.672039,0.672038
0.286432,-0.507538,0.681496,0.681496
0.286432,-0.497487,0.690768,0.690768
0.286432,-0.487437,0.699855,0.699855
0.286432,-0.477387,0.708756,0.708756
0.286432,-0.467337,0.717472,0.717472
0.286432,-0.457286,0.726002,0.726002
0.286432,-0.447236,0.734347,0.734347
0.286432,-0.437186,0.742506,0.742506
0.286432,-0.427136,0.75048,0.75048
0.286432,-0.417085,0.758269,0.758269
0.286432,-0.407035,0.765872,0.765872
0.286432,-0.396985,0.773289,0.773289
0.286432,-0.386935,0.780522,0.780522
0.286432,-0.376884,0.787568,0.787568
0.286432,-0.366834,0.79443,0.79443
0.286432,-0.356784,0.801106,0.801105
0.286432,-0.346734,0.807596,0.807596
0.286432,-0.336683,0.813901,0.813901
0.286432,-0.326633,0.820021,0.82002
0.286432,-0.316583,0.825955,0.825955
0.286432,-0.306533,0.831703,0.831703
0.286432,-0.296482,0.837267,0.837266
0.286432,-0.286432,0.842644,0.842644
0.286432,-0.276382,0.847837,0.847837
0.286432,-0.266332,0.852844,0.852844
0.286432,-0.256281,0.857665,0.857665
0.286432,-0.246231,0.862301,0.862301
0.286432,-0.236181,0.866752,0.866752
0.286432,-0.226131,0.871017,0.871017
0.286432,-0.21608,0.875097,0.875096
0.286432,-0.20603,0.878991,0.878991
0.286432,-0.19598,0.8827,0.8827
0.286432,-0.18593,0.886223,0.886223
0.286432,-0.175879,0.889561,0.889561
0.286432,-0.165829,0.892713,0.892713
0.286432,-0.155779,0.895681,0.89568
0.286432,-0.145729,0.898462,0.898462
0.286432,-0.135678,0.901058,0.901058
0.286432,-0.125628,0.903469,0.903469
0.286432,-0.115578,0.905694,0.905694
0.286432,-0.105528,0.907734,0.907734
0.286432,-0.0954774,0.909589,0.909589
0.286432,-0.0854272,0.911258,0.911257
0.286432,-0.0753769,0.912741,0.912741
0.286432,-0.0653266,0.914039,0.914039
0.286432,-0.0552764,0.915152,0.915152
0.286432,-0.0452262,0.916079,0.916079
0.286432,-0.0351759,0.916821,0.916821
0.286432,-0.0251256,0.917377,0.917377
0.286432,-0.0150754,0.917748,0.917748
0.286432,-0.00502515,0.917933,0.917933
0.286432,0.00502515,0.917933,0.917933
0.286432,0.0150753,0.917748,0.917748
0.286432,0.0251256,0.917377,0.917377
0.286432,0.0351759,0.916821,0.916821
0.286432,0.0452261,0.916079,0.916079
0.286432,0.0552764,0.915152,0.915152
0.286432,0.0653266,0.914039,0.914039
0.286432,0.0753769,0.912741,0.912741
0.286432,0.0854272,0.911258,0.911257
0.286432,0.0954773,0.909589,0.909589
0.286432,0.105528,0.907734,0.907734
0.286432,0.115578,0.905694,0.905694
0.286432,0.125628,0.903469,0.903469
0.286432,0.135678,0.901058,0.901058
0.286432,0.145729,0.898462,0.898462
0.286432,0.155779,0.895681,0.89568
0.286432,0.165829,0.892713,0.892713
0.286432,0.175879,0.889561,0.889561
0.286432,0.18593,0.886223,0.886223
0.286432,0.19598,0.8827,0.8827
0.286432,0.20603,0.878991,0.878991
0.286432,0.21608,0.875097,0.875096
0.286432,0.226131,0.871017,0.871017
0.286432,0.236181,0.866752,0.866752
0.286432,0.246231,0.862301,0.862301
0.286432,0.256281,0.857665,0.857665
0.286432,0.266332,0.852844,0.852844
0.286432,0.276382,0.847837,0.847837
0.286432,0.286432,0.842644,0.842644
0.286432,0.296482,0.837267,0.837266
0.286432,0.306533,0.831703,0.831703
0.286432,0.316583,0.825955,0.825955
0.286432,0.326633,0.820021,0.82002
0.286432,0.336683,0.813901,0.813901
0.286432,0.346734,0.807596,0.807596
0.286432,0.356784,0.801106,0.801105
0.286432,0.366834,0.79443,0.79443
0.286432,0.376884,0.787568,0.787568
0.286432,0.386935,0.780522,0.780522
0.286432,0.396985,0.773289,0.773289
0.286432,0.407035,0.765872,0.765872
0.286432,0.417085,0.758269,0.758269
0.286432,0.427136,0.75048,0.75048
0.286432,0.437186,0.742506,0.742506
0.286432,0.447236,0.734347,0.734347
0.286432,0.457286,0.726002,0.726002
0.286432,0.467337,0.717472,0.717472
0.286432,0.477387,0.708756,0.708756
0.286432,0.487437,0.699855,0.699855
0.286432,0.497487,0.690768,0.690768
0.286432,0.507538,0.681496,0.681496
0.286432,0.517588,0.672039,0.672038
0.286432,0.527638,0.662396,0.662396
0.286432,0.537688,0.652567,0.652567
0.286432,0.547739,0.642553,0.642553
0.286432,0.557789,0.632354,0.632354
0.286432,0.567839,0.62197,0.621969
0.286432,0.577889,0.611399,0.611399
0.286432,0.58794,0.600644,0.600644
0.286432,0.59799,0.589703,0.589703
0.286432,0.60804,0.578576,0.578576
0.286432,0.61809,0.567264,0.567264
0.286432,0.628141,0.555767,0.555767
0.286432,0.638191,0.544084,0.544084
0.286432,0.648241,0.532216,0.532216
0.286432,0.658291,0.520162,0.520162
0.286432,0.668342,0.507923,0.507923
0.286432,0.678392,0.495499,0.495499
0.286432,0.688442,0.482889,0.482889
0.286432,0.698492,0.470093,0.470093
0.286432,0.708543,0.457112,0.457112
0.286432,0.718593,0.443946,0.443946
0.286432,0.728643,0.430594,0.430594
0.286432,0.738693,0.417057,0.417057
0.286432,0.748744,0.403334,0.403334
0.286432,0.758794,0.389426,0.389426
0.286432,0.768844,0.375333,0.375333
0.286432,0.778894,0.361054,0.361054
0.286432,0.788945,0.346589,0.346589
0.286432,0.798995,0.33194,0.33194
0.286432,0.809045,0.317104,0.317104
0.286432,0.819095,0.302084,0.302084
0.286432,0.829146,0.286877,0.286877
0.286432,0.839196,0.271486,0.271486
0.286432,0.849246,0.255909,0.255909
0.286432,0.859296,0.240146,0.240146
0.286432,0.869347,0.224198,0.224198
0.286432,0.879397,0.208065,0.208065
0.286432,0.889447,0.191746,0.191746
0.286432,0.899498,0.175242,0.175242
0.286432,0.909548,0.158552,0.158552
0.286432,0.919598,0.141677,0.141677
0.286432,0.929648,0.124617,0.124616
0.286432,0.939698,0.10737,0.10737
0.286432,0.949749,0.0899389,0.0899389
0.286432,0.959799,0.0723221,0.072322
0.286432,0.969849,0.0545197,0.0545197
0.286432,0.9799,0.0365318,0.0365319
0.286432,0.98995,0.0183588,0.0183587
0.296482,-0.98995,0.0182415,0.0182415
0.296482,-0.9799,0.0362987,0.0362987
0.296482,-0.969849,0.0541718,0.0541717
0.296482,-0.959799,0.0718605,0.0718605
0.296482,-0.949749,0.0893649,0.0893649
0.296482,-0.939699,0.106685,0.106685
0.296482,-0.929648,0.123821,0.123821
0.296482,-0.919598,0.140773,0.140773
0.296482,-0.909548,0.15754,0.15754
0.296482,-0.899498,0.174123,0.174123
0.296482,-0.889447,0.190522,0.190522
0.296482,-0.879397,0.206737,0.206737
0.296482,-0.869347,0.222767,0.222767
0.296482,-0.859297,0.238614,0.238614
0.296482,-0.849246,0.254275,0.254275
0.296482,-0.839196,0.269753,0.269753
0.296482,-0.829146,0.285047,0.285046
0.296482,-0.819095,0.300156,0.300156
0.296482,-0.809045,0.315081,0.31508
0.296482,-0.798995,0.329821,0.329821
0.296482,-0.788945,0.344377,0.344377
0.296482,-0.778894,0.35875,0.35875
0.296482,-0.768844,0.372937,0.372937
0.296482,-0.758794,0.386941,0.386941
0.296482,-0.748744,0.40076,0.40076
0.296482,-0.738693,0.414395,0.414395
0.296482,-0.728643,0.427846,0.427846
0.296482,-0.718593,0.441113,0.441113
0.296482,-0.708543,0.454195,0.454195
0.296482,-0.698492,0.467093,0.467093
0.296482,-0.688442,0.479807,0.479807
0.296482,-0.678392,0.492336,0.492336
0.296482,-0.668342,0.504682,0.504682
0.296482,-0.658291,0.516843,0.516843
0.296482,-0.648241,0.528819,0.528819
0.296482,-0.638191,0.540612,0.540612
0.296482,-0.628141,0.55222,0.55222
0.296482,-0.61809,0.563644,0.563644
0.296482,-0.60804,0.574884,0.574884
0.296482,-0.59799,0.585939,0.585939
0.296482,-0.58794,0.59681,0.59681
0.296482,-0.577889,0.607497,0.607497
0.296482,-0.567839,0.618,0.618
0.296482,-0.557789,0.628318,0.628318
0.296482,-0.547739,0.638453,0.638453
0.296482,-0.537688,0.648403,0.648402
0.296482,-0.527638,0.658168,0.658168
0.296482,-0.517588,0.66775,0.66775
0.296482,-0.507538,0.677147,0.677147
0.296482,-0.497487,0.68636,0.68636
0.296482,-0.487437,0.695388,0.695388
0.296482,-0.477387,0.704233,0.704233
0.296482,-0.467337,0.712893,0.712893
0.296482,-0.457286,0.721369,0.721368
0.296482,-0.447236,0.72966,0.72966
0.296482,-0.437186,0.737767,0.737767
0.296482,-0.427136,0.74569,0.74569
0.296482,-0.417085,0.753429,0.753429
0.296482,-0.407035,0.760984,0.760984
0.296482,-0.396985,0.768354,0.768354
0.296482,-0.386935,0.77554,0.77554
0.296482,-0.376884,0.782542,0.782542
0.296482,-0.366834,0.78936,0.78936
0.296482,-0.356784,0.795993,0.795993
0.296482,-0.346734,0.802442,0.802442
0.296482,-0.336683,0.808707,0.808707
0.296482,-0.326633,0.814787,0.814787
0.296482,-0.316583,0.820683,0.820683
0.296482,-0.306533,0.826395,0.826395
0.296482,-0.296482,0.831923,0.831923
0.296482,-0.286432,0.837267,0.837266
0.296482,-0.276382,0.842426,0.842426
0.296482,-0.266332,0.847401,0.847401
0.296482,-0.256281,0.852191,0.852191
0.296482,-0.246231,0.856798,0.856798
0.296482,-0.236181,0.86122,0.86122
0.296482,-0.226131,0.865458,0.865458
0.296482,-0.21608,0.869512,0.869512
0.296482,-0.20603,0.873381,0.873381
0.296482,-0.19598,0.877066,0.877066
0.296482,-0.18593,0.880567,0.880567
0.296482,-0.175879,0.883884,0.883884
0.296482,-0.165829,0.887016,0.887016
0.296482,-0.155779,0.889964,0.889964
0.296482,-0.145729,0.892728,0.892728
0.296482,-0.135678,0.895308,0.895308
0.296482,-0.125628,0.897703,0.897703
0.296482,-0.115578,0.899914,0.899914
0.296482,-0.105528,0.901941,0.901941
0.296482,-0.0954774,0.903784,0.903783
0.296482,-0.0854272,0.905442,0.905442
0.296482,-0.0753769,0.906916,0.906916
0.296482,-0.0653266,0.908206,0.908206
0.296482,-0.0552764,0.909311,0.909311
0.296482,-0.0452262,0.910233,0.910232
0.296482,-0.0351759,0.91097,0.91097
0.296482,-0.0251256,0.911522,0.911522
0.296482,-0.0150754,0.911891,0.911891
0.296482,-0.00502515,0.912075,0.912075
0.296482,0.00502515,0.912075,0.912075
0.296482,0.0150753,0.911891,0.911891
0.296482,0.0251256,0.911522,0.911522
0.296482,0.0351759,0.91097,0.91097
0.296482,0.0452261,0.910233,0.910232
0.296482,0.0552764,0.909311,0.909311
0.296482,0.0653266,0.908206,0.908206
0.296482,0.0753769,0.906916,0.906916
0.296482,0.0854272,0.905442,0.905442
0.296482,0.0954773,0.903784,0.903783
0.296482,0.105528,0.901941,0.901941
0.296482,0.115578,0.899914,0.899914
0.296482,0.125628,0.897703,0.897703
0.296482,0.135678,0.895308,0.895308
0.296482,0.145729,0.892728,0.892728
0.296482,0.155779,0.889964,0.889964
0.296482,0.165829,0.887016,0.887016
0.296482,0.175879,0.883884,0.883884
0.296482,0.18593,0.880567,0.880567
0.296482,0.19598,0.877066,0.877066
0.296482,0.20603,0.873381,0.873381
0.296482,0.21608,0.869512,0.869512
0.296482,0.226131,0.865458,0.865458
0.296482,0.236181,0.86122,0.86122
0.296482,0.246231,0.856798,0.856798
0.296482,0.256281,0.852191,0.852191
0.296482,0.266332,0.847401,0.847401
0.296482,0.276382,0.842426,0.842426
0.296482,0.286432,0.837267,0.837266
0.296482,0.296482,0.831923,0.831923
0.296482,0.306533,0.826395,0.826395
0.296482,0.316583,0.820683,0.820683
0.296482,0.326633,0.814787,0.814787
0.296482,0.336683,0.808707,0.808707
0.296482,0.346734,0.802442,0.802442
0.296482,0.356784,0.795993,0.795993
0.296482,0.366834,0.78936,0.78936
0.296482,0.376884,0.782542,0.782542
0.296482,0.386935,0.77554,0.77554
0.296482,0.396985,0.768354,0.768354
0.296482,0.407035,0.760984,0.760984
0.296482,0.417085,0.753429,0.753429
0.296482,0.427136,0.74569,0.74569
0.296482,0.437186,0.737767,0.737767
0.296482,0.447236,0.72966,0.72966
0.296482,0.457286,0.721369,0.721368
0.296482,0.467337,0.712893,0.712893
0.296482,0.477387,0.704233,0.704233
0.296482,0.487437,0.695388,0.695388
0.296482,0.497487,0.68636,0.68636
0.296482,0.507538,0.677147,0.677147
0.296482,0.517588,0.66775,0.66775
0.296482,0.527638,0.658168,0.658168
0.296482,0.537688,0.648403,0.648402
0.296482,0.547739,0.638453,0.638453
0.296482,0.557789,0.628318,0.628318
0.296482,0.567839,0.618,0.618
0.296482,0.577889,0.607497,0.607497
0.296482,0.58794,0.59681,0.59681
0.296482,0.59799,0.585939,0.585939
0.296482,0.60804,0.574884,0.574884
0.296482,0.61809,0.563644,0.563644
0.296482,0.628141,0.55222,0.55222
0.296482,0.638191,0.540612,0.540612
0.296482,0.648241,0.528819,0.528819
0.296482,0.658291,0.516843,0.516843
0.296482,0.668342,0.504682,0.504682
0.296482,0.678392,0.492336,0.492336
0.296482,0.688442,0.479807,0.479807
0.296482,0.698492,0.467093,0.467093
0.296482,0.708543,0.454195,0.454195
0.296482,0.718593,0.441113,0.441113
0.296482,0.728643,0.427846,0.427846
0.296482,0.738693,0.414395,0.414395
0.296482,0.748744,0.40076,0.40076
0.296482,0.758794,0.386941,0.386941
0.296482,0.768844,0.372937,0.372937
0.296482,0.778894,0.35875,0.35875
0.296482,0.788945,0.344377,0.344377
0.296482,0.798995,0.329821,0.329821
0.296482,0.809045,0.315081,0.31508
0.296482,0.819095,0.300156,0.300156
0.296482,0.829146,0.285047,0.285046
0.296482,0.839196,0.269753,0.269753
0.296482,0.849246,0.254275,0.254275
0.296482,0.859296,0.238614,0.238614
0.296482,0.869347,0.222767,0.222767
0.296482,0.879397,0.206737,0.206737
0.296482,0.889447,0.190522,0.190522
0.296482,0.899498,0.174123,0.174123
0.296482,0.909548,0.15754,0.15754
0.296482,0.919598,0.140773,0.140773
0.296482,0.929648,0.123821,0.123821
0.296482,0.939698,0.106685,0.106685
0.296482,0.949749,0.0893649,0.0893649
0.296482,0.959799,0.0718606,0.0718605
0.296482,0.969849,0.0541718,0.0541717
0.296482,0.9799,0.0362987,0.0362987
0.296482,0.98995,0.0182416,0.0182415
0.306533,-0.98995,0.0181203,0.0181203
0.306533,-0.9799,0.0360575,0.0360576
0.306533,-0.969849,0.0538118,0.0538118
0.306533,-0.959799,0.071383,0.071383
0.306533,-0.949749,0.0887711,0.0887711
0.306533,-0.939699,0.105976,0.105976
0.306533,-0.929648,0.122998,0.122998
0.306533,-0.919598,0.139837,0.139837
0.306533,-0.909548,0.156493,0.156493
0.306533,-0.899498,0.172966,0.172966
0.306533,-0.889447,0.189256,0.189256
0.306533,-0.879397,0.205363,0.205363
0.306533,-0.869347,0.221287,0.221287
0.306533,-0.859297,0.237028,0.237028
0.306533,-0.849246,0.252586,0.252586
0.306533,-0.839196,0.267961,0.267961
0.306533,-0.829146,0.283153,0.283152
0.306533,-0.819095,0.298161,0.298161
0.306533,-0.809045,0.312987,0.312987
0.306533,-0.798995,0.32763,0.32763
0.306533,-0.788945,0.342089,0.342089
0.306533,-0.778894,0.356366,0.356366
0.306533,-0.768844,0.370459,0.370459
0.306533,-0.758794,0.38437,0.38437
0.306533,-0.748744,0.398097,0.398097
0.306533,-0.738693,0.411642,0.411642
0.306533,-0.728643,0.425003,0.425003
0.306533,-0.718593,0.438182,0.438182
0.306533,-0.708543,0.451177,0.451177
0.306533,-0.698492,0.463989,0.463989
0.306533,-0.688442,0.476619,0.476619
0.306533,-0.678392,0.489065,0.489065
0.306533,-0.668342,0.501328,0.501328
0.306533,-0.658291,0.513408,0.513408
0.306533,-0.648241,0.525306,0.525306
0.306533,-0.638191,0.53702,0.53702
0.306533,-0.628141,0.548551,0.548551
