epoch,loss
1878,0.596188
1879,0.5954
1880,0.569901
1881,0.571732
1882,0.584081
1883,0.608026
1884,0.609506
1885,0.608668
1886,0.610606
1887,0.599675
1888,0.603679
1889,0.605292
1890,0.611481
1891,0.608522
1892,0.64078
1893,0.641501
1894,0.64374
1895,0.642597
1896,0.646854
1897,0.653107
1898,0.652718
1899,0.626773
1900,0.615661
1901,0.628171
1902,0.599412
1903,0.597748
1904,0.616814
1905,0.590867
1906,0.60648
1907,0.589466
1908,0.590963
1909,0.60152
1910,0.599136
1911,0.57522
1912,0.575838
1913,0.577113
1914,0.579362
1915,0.579655
1916,0.579772
1917,0.576308
1918,0.579323
1919,0.599201
1920,0.610266
1921,0.60875
1922,0.608709
1923,0.603079
1924,0.601678
1925,0.601712
1926,0.602628
1927,0.602427
1928,0.628705
1929,0.628247
1930,0.626934
1931,0.609192
1932,0.612406
1933,0.611679
1934,0.609667
1935,0.590194
1936,0.594365
1937,0.596115
1938,0.600184
1939,0.600187
1940,0.602186
1941,0.599444
1942,0.58316
1943,0.604823
1944,0.607818
1945,0.609074
1946,0.614677
1947,0.615103
1948,0.614974
1949,0.618895
1950,0.626182
1951,0.622317
1952,0.6243
1953,0.591233
1954,0.592436
1955,0.58514
1956,0.575759
1957,0.582181
1958,0.573832
1959,0.577627
1960,0.57849
1961,0.576046
1962,0.593131
1963,0.588828
1964,0.593146
1965,0.595638
1966,0.594221
1967,0.579787
1968,0.570269
1969,0.598895
1970,0.594291
1971,0.584822
1972,0.591573
1973,0.592372
1974,0.588448
1975,0.612892
1976,0.598692
1977,0.599025
1978,0.572127
1979,0.57225
1980,0.572383
1981,0.567618
1982,0.585901
1983,0.583326
1984,0.58475
1985,0.583136
1986,0.57701
1987,0.597756
1988,0.619699
1989,0.613808
1990,0.619575
1991,0.623571
1992,0.638123
1993,0.641405
1994,0.629591
1995,0.632479
1996,0.620171
1997,0.620533
1998,0.596147
1999,0.60072
2000,0.601486
2001,0.599356
2002,0.587267
2003,0.587524
2004,0.590098
2005,0.586153
2006,0.579927
2007,0.563443
2008,0.563468
2009,0.55953
2010,0.571733
2011,0.590646
2012,0.599393
2013,0.601367
2014,0.601609
2015,0.581269
2016,0.583591
2017,0.586338
2018,0.560176
2019,0.5576
2020,0.561949
2021,0.576696
2022,0.58262
2023,0.582165
2024,0.587858
2025,0.58552
2026,0.578348
2027,0.567791
2028,0.572278
2029,0.573025
2030,0.5721
2031,0.58213
2032,0.581226
2033,0.598349
2034,0.607113
2035,0.613685
2036,0.617244
2037,0.627224
2038,0.639817
2039,0.64545
2040,0.640786
2041,0.650734
2042,0.642624
2043,0.634165
2044,0.594495
2045,0.59493
2046,0.57728
2047,0.578202
2048,0.594769
2049,0.59447
2050,0.601511
2051,0.609371
2052,0.607127
2053,0.607411
2054,0.632573
2055,0.618681
2056,0.576348
2057,0.561104
2058,0.549578
2059,0.554951
2060,0.559828
2061,0.547348
2062,0.579559
2063,0.583307
2064,0.589867
2065,0.585021
2066,0.63297
2067,0.630731
2068,0.626399
2069,0.623756
2070,0.628081
2071,0.634586
2072,0.665102
2073,0.672488
2074,0.673788
2075,0.664272
2076,0.622953
2077,0.625599
2078,0.631408
2079,0.618587
2080,0.616439
2081,0.610043
2082,0.624269
2083,0.622344
2084,0.620515
2085,0.635488
2086,0.636541
2087,0.642768
2088,0.623614
2089,0.647537
2090,0.632901
2091,0.64896
2092,0.649431
2093,0.647427
2094,0.659833
2095,0.686901
2096,0.685286
2097,0.686234
2098,0.699144
2099,0.699206
2100,0.707155
2101,0.662305
2102,0.664636
2103,0.653325
2104,0.652371
2105,0.646911
2106,0.64131
2107,0.632329
2108,0.626065
2109,0.625186
2110,0.61274
2111,0.621306
2112,0.6026
2113,0.634985
2114,0.591217
2115,0.569098
2116,0.573195
2117,0.570023
2118,0.563667
2119,0.570347
2120,0.588936
2121,0.597016
2122,0.584017
2123,0.568034
2124,0.56744
2125,0.572108
2126,0.578466
2127,0.559547
2128,0.543135
2129,0.551547
2130,0.553889
2131,0.57815
2132,0.567067
2133,0.570723
2134,0.575621
2135,0.613269
2136,0.618107
2137,0.680867
2138,0.682184
2139,0.66109
2140,0.669974
2141,0.664608
2142,0.667072
2143,0.663281
2144,0.71975
2145,0.664806
2146,0.666327
2147,0.661826
2148,0.660695
2149,0.660367
2150,0.606293
2151,0.613891
2152,0.597202
2153,0.624675
2154,0.634647
2155,0.6358
2156,0.641199
2157,0.634376
2158,0.623492
2159,0.607387
2160,0.606259
2161,0.612791
2162,0.619212
2163,0.60514
2164,0.626434
2165,0.627034
2166,0.637225
2167,0.631503
2168,0.647155
2169,0.641797
2170,0.610806
2171,0.607768
2172,0.608275
2173,0.60937
2174,0.613075
2175,0.676149
2176,0.705787
2177,0.708622
2178,0.675996
2179,0.677872
2180,0.677228
2181,0.658566
2182,0.664692
2183,0.643448
2184,0.637781
2185,0.616096
2186,0.615231
2187,0.610505
2188,0.619878
2189,0.61552
2190,0.61554
2191,0.613931
2192,0.613926
2193,0.597463
2194,0.584796
2195,0.583563
2196,0.580136
2197,0.567805
2198,0.5541
2199,0.576305
2200,0.577428
2201,0.57742
2202,0.575529
2203,0.575065
2204,0.574837
2205,0.582651
2206,0.579321
2207,0.582442
2208,0.586706
2209,0.586966
2210,0.5908
2211,0.608893
2212,0.602881
2213,0.601157
2214,0.599917
2215,0.593799
2216,0.595216
2217,0.598682
2218,0.60744
2219,0.612106
2220,0.595382
2221,0.596399
2222,0.582068
2223,0.57989
2224,0.591957
2225,0.606168
2226,0.5828
2227,0.582183
2228,0.580341
2229,0.578816
2230,0.576165
2231,0.582302
2232,0.572844
2233,0.572816
2234,0.570413
2235,0.580128
2236,0.577459
2237,0.576799
2238,0.598022
2239,0.571663
2240,0.593818
2241,0.610714
2242,0.581821
2243,0.577314
2244,0.584069
2245,0.580512
2246,0.576085
2247,0.576408
2248,0.577658
2249,0.57586
2250,0.57008
2251,0.570201
2252,0.572768
2253,0.569789
2254,0.578742
2255,0.568394
2256,0.56796
2257,0.566569
2258,0.568242
2259,0.565425
2260,0.579681
2261,0.588319
2262,0.585872
2263,0.579659
2264,0.579936
2265,0.57916
2266,0.57626
2267,0.573345
2268,0.574156
2269,0.573384
2270,0.57313
2271,0.571801
2272,0.571044
2273,0.57643
2274,0.583794
2275,0.586878
2276,0.588088
2277,0.593821
2278,0.590511
2279,0.592935
2280,0.603746
2281,0.593201
2282,0.601506
2283,0.598773
2284,0.611837
2285,0.583231
2286,0.605502
2287,0.604925
2288,0.608142
2289,0.623687
2290,0.606551
2291,0.600407
2292,0.593536
2293,0.609654
2294,0.624668
2295,0.622092
2296,0.596373
2297,0.580672
2298,0.581545
2299,0.587702
2300,0.596786
2301,0.596012
2302,0.58421
2303,0.578438
2304,0.59132
2305,0.59558
2306,0.570372
2307,0.568813
2308,0.56124
2309,0.567244
2310,0.569165
2311,0.556411
2312,0.600774
2313,0.602406
2314,0.605288
2315,0.605374
2316,0.566282
2317,0.565327
2318,0.570078
2319,0.571149
2320,0.576957
2321,0.575552
2322,0.565937
2323,0.562791
2324,0.562816
2325,0.56106
2326,0.564739
2327,0.562609
2328,0.55562
2329,0.558238
2330,0.579152
2331,0.580651
2332,0.556774
2333,0.568034
2334,0.584055
2335,0.563784
2336,0.579493
2337,0.586788
2338,0.592743
2339,0.58814
2340,0.620364
2341,0.606587
2342,0.604377
2343,0.604661
2344,0.604859
2345,0.602773
2346,0.593625
2347,0.588795
2348,0.601157
2349,0.600394
2350,0.588025
2351,0.615025
2352,0.616271
2353,0.604689
2354,0.588127
2355,0.578951
2356,0.563344
2357,0.570236
2358,0.570758
2359,0.57199
2360,0.566249
2361,0.558871
2362,0.554138
2363,0.552342
2364,0.551355
2365,0.548692
2366,0.550001
2367,0.550295
2368,0.565726
2369,0.559326
2370,0.561096
2371,0.563809
2372,0.557319
2373,0.566799
2374,0.567158
2375,0.561432
2376,0.572039
2377,0.573998
2378,0.571232
2379,0.579547
2380,0.580275
2381,0.573224
2382,0.573568
2383,0.563632
2384,0.545567
2385,0.540156
2386,0.529674
2387,0.543045
2388,0.560577
2389,0.561138
2390,0.56212
2391,0.563117
2392,0.569469
2393,0.5684
2394,0.575387
2395,0.56419
2396,0.555976
2397,0.556481
2398,0.560704
2399,0.561535
2400,0.548316
2401,0.548185
2402,0.548404
2403,0.548899
2404,0.554418
2405,0.563587
2406,0.558754
2407,0.556232
2408,0.570745
2409,0.567331
2410,0.567487
2411,0.568779
2412,0.568842
2413,0.56908
2414,0.573748
2415,0.573399
2416,0.575892
2417,0.581482
2418,0.570628
2419,0.58835
2420,0.619906
2421,0.592509
2422,0.590685
2423,0.588235
2424,0.578711
2425,0.591713
2426,0.615268
2427,0.613109
2428,0.613599
2429,0.622309
2430,0.633958
2431,0.617992
2432,0.572492
2433,0.580567
2434,0.571395
2435,0.556393
2436,0.564725
2437,0.572054
2438,0.569258
2439,0.571646
2440,0.577794
2441,0.57885
2442,0.576075
2443,0.583848
2444,0.590728
2445,0.589499
2446,0.590276
2447,0.574975
2448,0.554188
2449,0.54758
2450,0.546293
2451,0.546376
2452,0.549424
2453,0.548486
2454,0.57517
2455,0.564193
2456,0.564564
2457,0.567093
2458,0.565834
2459,0.564097
2460,0.582849
2461,0.580764
2462,0.563939
2463,0.557455
2464,0.556583
2465,0.574023
2466,0.576932
2467,0.563678
2468,0.547645
2469,0.547917
2470,0.551858
2471,0.537221
2472,0.536461
2473,0.535208
2474,0.536163
2475,0.538291
2476,0.536363
2477,0.535554
2478,0.535014
2479,0.537339
2480,0.537533
2481,0.5408
2482,0.551155
2483,0.559286
2484,0.560124
2485,0.562827
2486,0.563177
2487,0.561213
2488,0.558984
2489,0.558717
2490,0.552974
2491,0.553984
2492,0.554327
2493,0.562202
2494,0.566441
2495,0.562395
2496,0.558907
2497,0.577022
2498,0.578009
2499,0.571097
2500,0.5796
2501,0.572626
2502,0.564262
2503,0.563741
2504,0.561271
2505,0.556007
2506,0.56039
2507,0.568691
2508,0.566293
2509,0.563979
2510,0.572907
2511,0.571285
2512,0.564613
2513,0.571943
2514,0.577114
2515,0.560941
2516,0.560896
2517,0.564951
2518,0.580531
2519,0.583381
2520,0.575894
2521,0.573234
2522,0.577198
2523,0.559138
2524,0.547896
2525,0.559302
2526,0.587551
2527,0.568174
2528,0.563208
2529,0.579057
2530,0.629583
2531,0.634079
2532,0.647039
2533,0.74687
2534,0.744002
2535,0.742806
2536,0.744199
2537,0.637081
2538,0.609502
2539,0.613926
2540,0.609381
2541,0.582537
2542,0.573673
2543,0.552199
2544,0.563666
2545,0.568368
2546,0.571091
2547,0.573462
2548,0.573467
2549,0.580302
2550,0.583194
2551,0.586517
2552,0.580709
2553,0.58076
2554,0.580876
2555,0.581038
2556,0.580174
2557,0.604141
2558,0.59109
2559,0.589147
2560,0.5952
2561,0.595094
2562,0.591572
2563,0.591974
2564,0.587305
2565,0.593162
2566,0.585557
2567,0.584767
2568,0.571977
2569,0.572392
2570,0.565798
2571,0.587097
2572,0.581795
2573,0.576511
2574,0.574016
2575,0.572884
2576,0.570552
2577,0.569474
2578,0.585912
2579,0.593085
2580,0.5946
2581,0.598481
2582,0.598499
2583,0.588536
2584,0.588765
2585,0.587745
2586,0.59428
2587,0.609362
2588,0.609102
2589,0.610384
2590,0.602047
2591,0.601546
2592,0.579591
2593,0.572653
2594,0.573066
2595,0.610436
2596,0.586459
2597,0.62589
2598,0.631533
2599,0.641519
2600,0.61692
2601,0.616299
2602,0.625991
2603,0.625361
2604,0.59052
2605,0.611322
2606,0.615186
2607,0.652345
2608,0.674806
2609,0.676156
2610,0.668558
2611,0.595641
2612,0.592602
2613,0.667246
2614,0.631504
2615,0.624251
2616,0.627645
2617,0.625582
2618,0.633346
2619,0.624891
2620,0.621784
2621,0.624038
2622,0.620367
2623,0.618923
2624,0.641255
2625,0.612184
2626,0.604595
2627,0.618331
2628,0.620582
2629,0.623874
2630,0.615048
2631,0.596507
2632,0.594124
2633,0.584275
2634,0.580127
2635,0.606574
2636,0.60799
2637,0.611368
2638,0.616085
2639,0.610883
2640,0.6108
2641,0.608589
2642,0.5997
2643,0.593662
2644,0.586699
2645,0.586353
2646,0.595258
2647,0.600397
2648,0.619992
2649,0.619838
2650,0.618695
2651,0.622981
2652,0.627159
2653,0.601608
2654,0.604383
2655,0.586796
2656,0.588094
2657,0.590477
2658,0.583648
2659,0.602082
2660,0.5742
2661,0.57847
2662,0.580831
2663,0.590741
2664,0.586117
2665,0.584724
2666,0.604282
2667,0.609087
2668,0.604263
2669,0.601327
2670,0.603291
2671,0.581636
2672,0.668731
2673,0.672414
2674,0.63819
2675,0.637697
2676,0.636671
2677,0.63622
2678,0.645928
2679,0.646557
2680,0.573653
2681,0.634987
2682,0.615526
2683,0.608822
2684,0.613954
2685,0.589383
2686,0.598274
2687,0.596803
2688,0.588751
2689,0.551205
2690,0.556825
2691,0.553666
2692,0.57523
2693,0.561947
2694,0.560839
2695,0.56549
2696,0.561498
2697,0.554511
2698,0.554855
2699,0.550797
2700,0.551067
2701,0.555775
2702,0.555572
2703,0.575762
2704,0.582861
2705,0.605887
2706,0.611492
2707,0.599562
2708,0.599063
2709,0.617594
2710,0.61815
2711,0.651735
2712,0.649019
2713,0.634273
2714,0.628486
2715,0.648023
2716,0.666732
2717,0.622509
2718,0.583526
2719,0.562263
2720,0.553016
2721,0.588637
2722,0.609167
2723,0.606941
2724,0.600392
2725,0.594276
2726,0.599268
2727,0.59118
2728,0.588956
2729,0.588471
2730,0.574818
2731,0.57306
2732,0.579455
2733,0.569672
2734,0.591631
2735,0.616068
2736,0.618175
2737,0.614568
2738,0.652665
2739,0.673833
2740,0.663499
2741,0.603749
2742,0.61618
2743,0.603476
2744,0.63956
2745,0.660364
2746,0.651291
2747,0.65476
2748,0.65255
2749,0.649722
2750,0.651986
2751,0.664267
2752,0.663999
2753,0.660812
2754,0.64918
2755,0.652721
2756,0.630086
2757,0.633474
2758,0.603699
2759,0.593821
2760,0.594026
2761,0.60106
2762,0.592939
2763,0.595818
2764,0.594569
2765,0.60639
2766,0.579802
2767,0.576163
2768,0.566065
2769,0.591128
2770,0.600583
2771,0.610458
2772,0.60429
2773,0.578025
2774,0.558218
2775,0.570105
2776,0.552065
2777,0.564015
2778,0.563817
2779,0.593006
2780,0.594033
2781,0.569988
2782,0.577861
2783,0.577014
2784,0.576806
2785,0.572897
2786,0.564156
2787,0.564198
2788,0.564162
2789,0.56862
2790,0.568945
2791,0.571943
2792,0.571785
2793,0.581991
2794,0.579004
2795,0.576178
2796,0.574394
2797,0.576993
2798,0.633894
2799,0.639353
2800,0.635613
2801,0.635674
2802,0.647926
2803,0.630495
2804,0.630439
2805,0.636257
2806,0.638037
2807,0.645988
2808,0.624636
2809,0.636589
2810,0.600782
2811,0.596729
2812,0.615122
2813,0.629592
2814,0.62316
2815,0.626702
2816,0.633096
2817,0.636424
2818,0.643261
2819,0.637217
2820,0.637149
2821,0.645779
2822,0.624174
2823,0.605559
2824,0.60231
2825,0.604564
2826,0.610525
2827,0.610453
2828,0.600977
2829,0.599698
2830,0.597552
2831,0.606864
2832,0.597574
2833,0.605476
2834,0.605872
2835,0.602245
2836,0.61456
2837,0.613768
2838,0.616559
2839,0.606751
2840,0.592231
2841,0.572892
2842,0.547096
2843,0.546059
2844,0.54596
2845,0.546317
2846,0.546137
2847,0.553104
2848,0.572776
2849,0.572867
2850,0.568803
2851,0.568987
2852,0.569842
2853,0.569398
2854,0.564291
2855,0.556478
2856,0.621759
2857,0.620644
2858,0.627546
2859,0.599592
2860,0.575664
2861,0.529835
2862,0.538297
2863,0.541663
2864,0.559209
2865,0.54195
2866,0.561182
2867,0.561392
2868,0.56081
2869,0.561538
2870,0.563836
2871,0.563795
2872,0.563996
2873,0.559878
2874,0.563033
2875,0.55262
2876,0.557023
2877,0.595844
2878,0.598442
2879,0.604038
2880,0.596283
2881,0.598036
2882,0.603564
2883,0.597488
2884,0.596504
2885,0.613183
2886,0.614043
2887,0.616755
2888,0.632018
2889,0.658367
2890,0.63473
2891,0.623425
2892,0.626673
2893,0.618653
2894,0.622143
2895,0.617532
2896,0.645994
2897,0.641915
2898,0.654126
2899,0.603182
2900,0.597626
2901,0.598984
2902,0.583645
2903,0.584172
2904,0.582529
2905,0.584826
2906,0.584181
2907,0.584434
2908,0.586704
2909,0.586797
2910,0.578761
2911,0.580089
2912,0.580612
2913,0.58012
2914,0.579634
2915,0.572345
2916,0.566306
2917,0.564796
2918,0.574799
2919,0.576256
2920,0.578667
2921,0.589047
2922,0.599751
2923,0.600708
2924,0.601403
2925,0.614132
2926,0.629475
2927,0.60432
2928,0.574701
2929,0.597772
2930,0.591343
2931,0.5858
2932,0.580555
2933,0.580509
2934,0.582113
2935,0.579813
2936,0.585535
2937,0.5814
2938,0.583277
2939,0.583394
2940,0.573951
2941,0.574982
2942,0.575873
2943,0.576267
2944,0.596892
2945,0.583859
2946,0.603593
2947,0.601363
2948,0.61321
2949,0.605226
2950,0.58383
2951,0.578543
2952,0.579278
2953,0.58231
2954,0.583805
2955,0.567858
2956,0.580938
2957,0.581121
2958,0.579122
2959,0.569747
2960,0.555878
2961,0.559182
2962,0.568191
2963,0.565397
2964,0.561672
2965,0.572157
2966,0.556148
2967,0.546664
2968,0.547557
2969,0.583819
2970,0.580581
2971,0.584862
2972,0.586112
2973,0.59853
2974,0.580083
2975,0.592044
2976,0.592681
2977,0.596648
2978,0.601902
2979,0.602726
2980,0.60843
2981,0.633797
2982,0.6324
2983,0.623992
2984,0.622352
2985,0.622777
2986,0.620225
2987,0.626206
2988,0.628805
2989,0.607492
2990,0.604565
2991,0.61576
2992,0.614412
2993,0.607822
2994,0.606485
2995,0.590656
2996,0.589654
2997,0.575193
2998,0.570685
2999,0.573693
3000,0.573875
3001,0.580054
3002,0.580018
3003,0.590703
3004,0.592919
3005,0.598642
3006,0.608793
3007,0.619169
3008,0.617002
3009,0.640152
3010,0.649049
3011,0.645184
3012,0.658116
3013,0.633529
3014,0.654692
3015,0.587516
3016,0.586668
3017,0.60668
3018,0.60053
3019,0.605189
3020,0.604999
3021,0.614263
3022,0.62329
3023,0.624653
3024,0.626391
3025,0.623733
3026,0.615457
3027,0.625339
3028,0.628482
3029,0.652828
3030,0.643906
3031,0.64077
3032,0.640778
3033,0.637234
3034,0.629492
3035,0.616653
3036,0.618068
3037,0.620934
3038,0.612486
3039,0.596352
3040,0.586027
3041,0.580739
3042,0.591861
3043,0.601504
3044,0.601915
3045,0.573587
3046,0.562779
3047,0.549388
3048,0.54019
3049,0.539936
3050,0.536194
3051,0.542515
3052,0.542902
3053,0.532419
3054,0.535542
3055,0.537549
3056,0.542403
3057,0.547653
3058,0.545114
3059,0.54287
3060,0.546891
3061,0.54888
3062,0.544946
3063,0.544164
3064,0.541289
3065,0.539537
3066,0.533108
3067,0.544175
3068,0.544967
3069,0.553637
3070,0.552796
3071,0.552381
3072,0.577883
3073,0.574904
3074,0.583278
3075,0.604327
3076,0.606511
3077,0.583591
3078,0.580473
3079,0.591599
3080,0.57959
3081,0.572738
3082,0.569084
3083,0.569599
3084,0.545089
3085,0.54365
3086,0.570261
3087,0.583684
3088,0.605725
3089,0.607272
3090,0.58144
3091,0.592483
3092,0.593569
3093,0.604786
3094,0.605404
3095,0.603513
3096,0.586131
3097,0.585943
3098,0.585607
3099,0.58573
3100,0.588826
3101,0.588837
3102,0.590363
3103,0.571752
3104,0.571726
3105,0.579153
3106,0.588275
3107,0.591993
3108,0.592506
3109,0.601482
3110,0.594982
3111,0.595105
3112,0.595874
3113,0.587272
3114,0.584875
3115,0.581006
3116,0.573359
3117,0.575524
3118,0.575423
3119,0.573985
3120,0.575103
3121,0.573671
3122,0.581266
3123,0.594686
3124,0.594625
3125,0.592773
3126,0.556494
3127,0.543642
3128,0.538752
3129,0.541457
3130,0.5426
3131,0.541427
3132,0.554112
3133,0.5516
3134,0.552881
3135,0.541888
3136,0.550463
3137,0.553605
3138,0.557746
3139,0.542532
3140,0.542599
3141,0.539975
3142,0.544157
3143,0.543102
3144,0.544028
3145,0.543358
3146,0.546034
3147,0.546822
3148,0.55148
3149,0.563764
3150,0.567066
3151,0.570394
3152,0.556079
3153,0.555546
3154,0.546168
3155,0.540606
3156,0.553207
3157,0.534902
3158,0.543058
3159,0.551953
3160,0.552362
3161,0.555599
3162,0.550823
3163,0.54983
3164,0.548117
3165,0.548137
3166,0.553292
3167,0.553325
3168,0.544516
3169,0.535722
3170,0.542019
3171,0.540617
3172,0.534221
3173,0.534946
3174,0.531473
3175,0.54637
3176,0.544393
3177,0.534141
3178,0.543166
3179,0.549929
3180,0.551738
3181,0.551747
3182,0.542053
3183,0.545972
3184,0.570091
3185,0.564569
3186,0.560648
3187,0.559979
3188,0.591757
3189,0.591688
3190,0.595062
3191,0.597174
3192,0.602325
3193,0.616078
3194,0.607106
3195,0.605613
3196,0.6001
3197,0.595173
3198,0.596725
3199,0.594416
3200,0.581597
3201,0.568113
3202,0.555952
3203,0.55609
3204,0.557748
3205,0.569689
3206,0.587057
3207,0.578527
3208,0.579899
3209,0.591246
3210,0.57748
3211,0.579179
3212,0.578714
3213,0.575863
3214,0.571427
3215,0.583176
3216,0.614559
3217,0.615356
3218,0.655044
3219,0.645725
3220,0.616044
3221,0.610085
3222,0.618912
3223,0.584577
3224,0.601969
3225,0.599438
3226,0.60859
3227,0.61709
3228,0.615583
3229,0.628933
3230,0.627012
3231,0.644047
3232,0.645012
3233,0.65589
3234,0.644032
3235,0.65237
3236,0.657906
3237,0.684514
3238,0.695876
3239,0.70514
3240,0.697961
3241,0.713718
3242,0.70541
3243,0.71101
3244,0.707715
3245,0.715751
3246,0.775599
3247,0.76907
3248,0.775502
3249,0.776334
3250,0.768772
3251,0.735601
3252,0.77557
3253,0.769244
3254,0.75868
3255,0.75982
3256,0.762626
3257,0.772018
3258,0.75671
3259,0.749396
3260,0.706784
3261,0.696396
3262,0.71694
3263,0.712945
3264,0.687216
3265,0.631027
3266,0.628746
3267,0.664758
3268,0.685766
3269,0.661281
3270,0.66975
3271,0.671961
3272,0.654163
3273,0.621651
3274,0.628682
3275,0.616935
3276,0.586749
3277,0.57567
3278,0.571321
3279,0.572275
3280,0.576406
3281,0.562044
3282,0.557534
3283,0.558019
3284,0.566063
3285,0.575241
3286,0.573932
3287,0.576421
3288,0.59189
3289,0.579032
3290,0.590004
3291,0.58979
3292,0.591043
3293,0.594142
3294,0.576525
3295,0.576509
3296,0.58074
3297,0.549854
3298,0.561995
3299,0.563847
3300,0.56247
3301,0.546777
3302,0.551582
3303,0.550672
3304,0.552301
3305,0.536589
3306,0.539151
3307,0.566503
3308,0.568361
3309,0.562501
3310,0.568329
3311,0.572591
3312,0.570904
3313,0.570855
3314,0.569463
3315,0.565283
3316,0.580453
3317,0.585314
3318,0.587247
3319,0.587163
3320,0.593688
3321,0.597395
3322,0.607192
3323,0.603473
3324,0.605096
3325,0.618525
3326,0.628978
3327,0.64751
3328,0.672717
3329,0.661965
3330,0.670206
3331,0.646078
3332,0.673966
3333,0.683514
3334,0.683555
3335,0.628803
3336,0.680482
3337,0.584055
3338,0.626038
3339,0.621268
3340,0.628493
3341,0.638357
3342,0.634626
3343,0.634424
3344,0.60821
3345,0.61533
3346,0.624052
3347,0.633009
3348,0.643375
3349,0.63589
3350,0.610826
3351,0.61155
3352,0.620074
3353,0.629934
3354,0.618572
3355,0.601326
3356,0.601198
3357,0.605559
3358,0.608233
3359,0.622726
3360,0.631569
3361,0.591486
3362,0.575201
3363,0.576433
3364,0.618212
3365,0.607811
3366,0.589588
3367,0.587538
3368,0.58614
3369,0.582224
3370,0.587636
3371,0.565977
3372,0.575874
3373,0.575845
3374,0.575532
3375,0.577896
3376,0.573895
3377,0.571727
3378,0.571472
3379,0.570801
3380,0.575755
3381,0.595203
3382,0.592462
3383,0.589673
3384,0.5777
3385,0.557015
3386,0.553096
3387,0.5555
3388,0.569184
3389,0.582114
3390,0.609752
3391,0.602543
3392,0.6028
3393,0.599062
3394,0.591618
3395,0.603266
3396,0.609069
3397,0.60598
3398,0.599579
3399,0.599748
3400,0.596824
3401,0.596734
3402,0.60368
3403,0.58909
3404,0.609718
3405,0.610046
3406,0.609589
3407,0.610019
3408,0.610358
3409,0.619492
3410,0.605914
3411,0.610331
3412,0.638773
3413,0.651844
3414,0.651922
3415,0.652333
3416,0.652851
3417,0.657871
3418,0.659219
3419,0.65962
3420,0.668877
3421,0.673931
3422,0.68215
3423,0.691574
3424,0.697248
3425,0.697007
3426,0.697963
3427,0.692352
3428,0.692246
3429,0.67007
3430,0.671978
3431,0.686896
3432,0.676827
3433,0.672042
3434,0.657168
3435,0.663303
3436,0.656995
3437,0.640052
3438,0.629202
3439,0.628876
3440,0.633916
3441,0.647136
3442,0.644082
3443,0.652756
3444,0.667148
3445,0.661412
3446,0.654914
3447,0.676932
3448,0.67611
3449,0.675999
3450,0.654447
3451,0.656166
3452,0.654785
3453,0.649092
3454,0.657871
3455,0.64465
3456,0.645671
3457,0.645321
3458,0.642345
3459,0.653329
3460,0.63889
3461,0.636193
3462,0.646525
3463,0.650776
3464,0.619519
3465,0.613787
3466,0.597811
3467,0.60758
3468,0.606715
3469,0.613557
3470,0.613422
3471,0.61064
3472,0.612108
3473,0.627964
3474,0.628699
3475,0.617642
3476,0.620478
3477,0.611755
3478,0.615557
3479,0.632019
3480,0.628547
3481,0.661947
3482,0.637062
3483,0.638263
3484,0.594895
3485,0.594688
3486,0.653899
3487,0.650637
3488,0.638301
3489,0.642805
3490,0.612906
3491,0.561361
3492,0.571821
3493,0.57479
3494,0.547549
3495,0.545133
3496,0.556545
3497,0.560109
3498,0.571656
3499,0.569789
3500,0.58221
3501,0.567407
3502,0.565497
3503,0.567735
3504,0.566556
3505,0.5694
3506,0.569436
3507,0.567773
3508,0.574226
3509,0.574033
3510,0.565676
3511,0.544222
3512,0.550213
3513,0.55173
3514,0.583372
3515,0.583496
3516,0.579034
3517,0.590681
3518,0.589736
3519,0.581926
3520,0.579686
3521,0.569203
3522,0.581786
3523,0.60858
3524,0.600397
3525,0.612086
3526,0.616879
3527,0.621775
3528,0.622152
3529,0.648649
3530,0.64168
3531,0.649347
3532,0.636879
3533,0.637747
3534,0.649361
3535,0.645368
3536,0.649928
3537,0.648103
3538,0.65811
3539,0.667265
3540,0.632541
3541,0.644744
3542,0.648933
3543,0.66726
3544,0.645314
3545,0.579051
3546,0.577669
3547,0.57774
3548,0.57027
3549,0.581594
3550,0.569993
3551,0.570058
3552,0.569235
3553,0.569648
3554,0.579863
3555,0.578006
3556,0.565316
3557,0.563027
3558,0.5705
3559,0.562357
3560,0.538377
3561,0.55185
3562,0.556818
3563,0.556476
3564,0.545806
3565,0.546593
3566,0.546925
3567,0.543143
3568,0.543181
3569,0.567575
3570,0.566716
3571,0.55492
3572,0.552555
3573,0.561357
3574,0.571093
3575,0.571764
3576,0.569394
3577,0.569135
3578,0.560762
3579,0.561069
3580,0.632734
3581,0.624547
3582,0.624695
3583,0.630096
3584,0.638643
3585,0.6401
3586,0.588641
3587,0.597306
3588,0.5766
3589,0.570445
3590,0.573775
3591,0.579505
3592,0.587862
3593,0.61072
3594,0.614183
3595,0.63658
3596,0.636168
3597,0.653784
3598,0.640547
3599,0.648336
3600,0.644009
3601,0.637918
3602,0.640523
3603,0.633755
3604,0.628546
3605,0.588036
3606,0.582691
3607,0.571069
3608,0.591847
3609,0.600437
3610,0.594109
3611,0.597201
3612,0.608359
3613,0.604308
3614,0.606189
3615,0.595414
3616,0.600997
3617,0.599135
3618,0.615681
3619,0.61629
3620,0.600358
3621,0.616478
3622,0.615251
3623,0.649941
3624,0.620044
3625,0.600323
3626,0.594287
